"Curve Label"	"Curve Conductor"	"Level"	"Norm"	"Discriminant"	"Newform"	"Polynomial"
"6258i1"	6258	447	7	25422298296832	"(a2, 1, 2*a2^8 - 4*a2^7 - 21*a2^6 + 35*a2^5 + 71*a2^4 - 83*a2^3 - 79*a2^2 + 31*a2 + 19, -4*a2^8 + 9*a2^7 + 39*a2^6 - 77*a2^5 - 120*a2^4 + 178*a2^3 + 117*a2^2 - 63*a2 - 26, -2*a2^8 + 4*a2^7 + 21*a2^6 - 34*a2^5 - 73*a2^4 + 77*a2^3 + 88*a2^2 - 25*a2 - 19, 6*a2^8 - 13*a2^7 - 60*a2^6 + 112*a2^5 + 192*a2^4 - 262*a2^3 - 202*a2^2 + 98*a2 + 49)"	"x^9 - 4*x^8 - 6*x^7 + 37*x^6 - 3*x^5 - 101*x^4 + 49*x^3 + 72*x^2 - 21*x - 13"
"None found"	"none"	447	7	49	"(a1, -1, 0, -2*a1^2 - a1 + 2, a1^2 - a1 - 1, 2*a1^2 - 6)"	"x^3 + x^2 - 2*x - 1"
"26b1"	26	449	7	6.86E+048	"(a1, 3587401463/505414861488*a1^22 - 7650779429/336943240992*a1^21 - 150864645115/505414861488*a1^20 + 825392841079/1010829722976*a1^19 + 5450047860893/1010829722976*a1^18 - 6344315242307/505414861488*a1^17 - 27696702887935/505414861488*a1^16 + 108892865144615/1010829722976*a1^15 + 6012670597195/17428098672*a1^14 - 71421083468347/126353715372*a1^13 - 470356381031857/336943240992*a1^12 + 943155604067327/505414861488*a1^11 + 1228712346186743/336943240992*a1^10 - 1940384255679473/505414861488*a1^9 - 3041227590875047/505414861488*a1^8 + 43884038119555/9359534472*a1^7 + 6017749368007493/1010829722976*a1^6 - 1532894924053417/505414861488*a1^5 - 809680458782215/252707430744*a1^4 + 194797323522557/252707430744*a1^3 + 86827452979241/112314413664*a1^2 - 1239867085561/336943240992*a1 - 4509261066899/112314413664, 36207620017/1516244584464*a1^22 - 392715416/31588428843*a1^21 - 347942083499/379061146116*a1^20 + 326631794837/758122292232*a1^19 + 11567268044365/758122292232*a1^18 - 9606455528161/1516244584464*a1^17 - 108957607448593/758122292232*a1^16 + 78030276152777/1516244584464*a1^15 + 2760254289026/3267768501*a1^14 - 381574682954333/1516244584464*a1^13 - 812551049946659/252707430744*a1^12 + 286698557455579/379061146116*a1^11 + 4027851952874915/505414861488*a1^10 - 1032782020658657/758122292232*a1^9 - 9557529760524427/758122292232*a1^8 + 75413531184863/56157206832*a1^7 + 9196221796045171/758122292232*a1^6 - 791176870326971/1516244584464*a1^5 - 9824972033892583/1516244584464*a1^4 - 24143673588209/189530573058*a1^3 + 133443099270145/84235810248*a1^2 + 55513767426557/505414861488*a1 - 15548291459519/168471620496, -3203239213/379061146116*a1^22 - 595819192/31588428843*a1^21 + 131419749017/379061146116*a1^20 + 135495968281/189530573058*a1^19 - 578128330394/94765286529*a1^18 - 2208746478799/189530573058*a1^17 + 11406429012787/189530573058*a1^16 + 10118781621100/94765286529*a1^15 - 4772077428473/13071074004*a1^14 - 57120718814416/94765286529*a1^13 + 177572889554965/126353715372*a1^12 + 204603006231941/94765286529*a1^11 - 108026982272480/31588428843*a1^10 - 1843832442646961/379061146116*a1^9 + 1928985934508705/379061146116*a1^8 + 46197173442761/7019650854*a1^7 - 1647721213925357/379061146116*a1^6 - 1835788779751429/379061146116*a1^5 + 369514164098459/189530573058*a1^4 + 151311038776075/94765286529*a1^3 - 17053794357965/42117905124*a1^2 - 4474501036763/31588428843*a1 + 1456347043919/42117905124, 1316367895/13071074004*a1^22 + 143938909/4357024668*a1^21 - 98901947617/26142148008*a1^20 - 31767174607/26142148008*a1^19 + 800451361073/13071074004*a1^18 + 504571904809/26142148008*a1^17 - 14614387602187/26142148008*a1^16 - 4536403667465/26142148008*a1^15 + 10335990602869/3267768501*a1^14 + 12686579651077/13071074004*a1^13 - 50010652113031/4357024668*a1^12 - 91081664277415/26142148008*a1^11 + 232891347633433/8714049336*a1^10 + 104039493898811/13071074004*a1^9 - 507807968945921/13071074004*a1^8 - 1338455500426/121028463*a1^7 + 217470996651883/6535537002*a1^6 + 223508416742801/26142148008*a1^5 - 398585214435515/26142148008*a1^4 - 83332756026185/26142148008*a1^3 + 9178192928377/2904683112*a1^2 + 450488942858/1089256167*a1 - 550385323477/2904683112, 195233617/42117905124*a1^22 - 414868283/14039301708*a1^21 - 15796492285/84235810248*a1^20 + 86437170467/84235810248*a1^19 + 135808599155/42117905124*a1^18 - 1277406335507/84235810248*a1^17 - 2585591022709/84235810248*a1^16 + 10490165145163/84235810248*a1^15 + 256148401301/1452341556*a1^14 - 6555531117833/10529476281*a1^13 - 2189147016799/3509825427*a1^12 + 164502933796967/84235810248*a1^11 + 36917895584197/28078603416*a1^10 - 40262902255258/10529476281*a1^9 - 30931084418797/21058952562*a1^8 + 21094288477639/4679767236*a1^7 + 22239202918745/42117905124*a1^6 - 248588646677557/84235810248*a1^5 + 28578818562373/84235810248*a1^4 + 74722840056937/84235810248*a1^3 - 2281389091951/9359534472*a1^2 - 1034343318067/14039301708*a1 + 227399339381/9359534472)"	"x^23 - 38*x^21 + x^20 + 623*x^19 - 31*x^18 - 5771*x^17 + 398*x^16 + 33229*x^15 - 2753*x^14 - 123306*x^13 + 11230*x^12 + 296022*x^11 - 28009*x^10 - 450008*x^9 + 43215*x^8 + 412760*x^7 - 40559*x^6 - 210040*x^5 + 21311*x^4 + 50781*x^3 - 5664*x^2 - 3789*x + 621"
"898a1"	898	449	7	1.43E+021	"(a0, 1367/581*a0^13 + 2544/581*a0^12 - 21440/581*a0^11 - 35460/581*a0^10 + 130273/581*a0^9 + 25269/83*a0^8 - 397316/581*a0^7 - 387181/581*a0^6 + 91749/83*a0^5 + 359615/581*a0^4 - 504323/581*a0^3 - 105389/581*a0^2 + 145130/581*a0 - 6416/581, -689/581*a0^13 - 1037/581*a0^12 + 11692/581*a0^11 + 15082/581*a0^10 - 77477/581*a0^9 - 11333/83*a0^8 + 255690/581*a0^7 + 183819/581*a0^6 - 62325/83*a0^5 - 177694/581*a0^4 + 352434/581*a0^3 + 49678/581*a0^2 - 102958/581*a0 + 5809/581, 291/581*a0^13 + 1035/581*a0^12 - 3099/581*a0^11 - 13492/581*a0^10 + 8490/581*a0^9 + 8691/83*a0^8 + 3319/581*a0^7 - 115074/581*a0^6 - 4771/83*a0^5 + 87935/581*a0^4 + 28887/581*a0^3 - 19559/581*a0^2 - 5371/581*a0 - 1821/581, -1275/581*a0^13 - 2672/581*a0^12 + 18861/581*a0^11 + 36126/581*a0^10 - 106601/581*a0^9 - 24622/83*a0^8 + 302097/581*a0^7 + 354412/581*a0^6 - 66075/83*a0^5 - 303487/581*a0^4 + 350578/581*a0^3 + 81426/581*a0^2 - 98052/581*a0 + 3684/581, -1506/581*a0^13 - 3260/581*a0^12 + 21920/581*a0^11 + 44015/581*a0^10 - 121175/581*a0^9 - 29968/83*a0^8 + 335676/581*a0^7 + 432049/581*a0^6 - 72910/83*a0^5 - 373914/581*a0^4 + 397996/581*a0^3 + 102307/581*a0^2 - 118436/581*a0 + 5441/581)"	"x^14 + 3*x^13 - 13*x^12 - 42*x^11 + 59*x^10 + 214*x^9 - 117*x^8 - 503*x^7 + 109*x^6 + 576*x^5 - 50*x^4 - 309*x^3 + 14*x^2 + 62*x - 3"
"898b1"	898	449	7	6.86E+048	"(a1, 3587401463/505414861488*a1^22 - 7650779429/336943240992*a1^21 - 150864645115/505414861488*a1^20 + 825392841079/1010829722976*a1^19 + 5450047860893/1010829722976*a1^18 - 6344315242307/505414861488*a1^17 - 27696702887935/505414861488*a1^16 + 108892865144615/1010829722976*a1^15 + 6012670597195/17428098672*a1^14 - 71421083468347/126353715372*a1^13 - 470356381031857/336943240992*a1^12 + 943155604067327/505414861488*a1^11 + 1228712346186743/336943240992*a1^10 - 1940384255679473/505414861488*a1^9 - 3041227590875047/505414861488*a1^8 + 43884038119555/9359534472*a1^7 + 6017749368007493/1010829722976*a1^6 - 1532894924053417/505414861488*a1^5 - 809680458782215/252707430744*a1^4 + 194797323522557/252707430744*a1^3 + 86827452979241/112314413664*a1^2 - 1239867085561/336943240992*a1 - 4509261066899/112314413664, 36207620017/1516244584464*a1^22 - 392715416/31588428843*a1^21 - 347942083499/379061146116*a1^20 + 326631794837/758122292232*a1^19 + 11567268044365/758122292232*a1^18 - 9606455528161/1516244584464*a1^17 - 108957607448593/758122292232*a1^16 + 78030276152777/1516244584464*a1^15 + 2760254289026/3267768501*a1^14 - 381574682954333/1516244584464*a1^13 - 812551049946659/252707430744*a1^12 + 286698557455579/379061146116*a1^11 + 4027851952874915/505414861488*a1^10 - 1032782020658657/758122292232*a1^9 - 9557529760524427/758122292232*a1^8 + 75413531184863/56157206832*a1^7 + 9196221796045171/758122292232*a1^6 - 791176870326971/1516244584464*a1^5 - 9824972033892583/1516244584464*a1^4 - 24143673588209/189530573058*a1^3 + 133443099270145/84235810248*a1^2 + 55513767426557/505414861488*a1 - 15548291459519/168471620496, -3203239213/379061146116*a1^22 - 595819192/31588428843*a1^21 + 131419749017/379061146116*a1^20 + 135495968281/189530573058*a1^19 - 578128330394/94765286529*a1^18 - 2208746478799/189530573058*a1^17 + 11406429012787/189530573058*a1^16 + 10118781621100/94765286529*a1^15 - 4772077428473/13071074004*a1^14 - 57120718814416/94765286529*a1^13 + 177572889554965/126353715372*a1^12 + 204603006231941/94765286529*a1^11 - 108026982272480/31588428843*a1^10 - 1843832442646961/379061146116*a1^9 + 1928985934508705/379061146116*a1^8 + 46197173442761/7019650854*a1^7 - 1647721213925357/379061146116*a1^6 - 1835788779751429/379061146116*a1^5 + 369514164098459/189530573058*a1^4 + 151311038776075/94765286529*a1^3 - 17053794357965/42117905124*a1^2 - 4474501036763/31588428843*a1 + 1456347043919/42117905124, 1316367895/13071074004*a1^22 + 143938909/4357024668*a1^21 - 98901947617/26142148008*a1^20 - 31767174607/26142148008*a1^19 + 800451361073/13071074004*a1^18 + 504571904809/26142148008*a1^17 - 14614387602187/26142148008*a1^16 - 4536403667465/26142148008*a1^15 + 10335990602869/3267768501*a1^14 + 12686579651077/13071074004*a1^13 - 50010652113031/4357024668*a1^12 - 91081664277415/26142148008*a1^11 + 232891347633433/8714049336*a1^10 + 104039493898811/13071074004*a1^9 - 507807968945921/13071074004*a1^8 - 1338455500426/121028463*a1^7 + 217470996651883/6535537002*a1^6 + 223508416742801/26142148008*a1^5 - 398585214435515/26142148008*a1^4 - 83332756026185/26142148008*a1^3 + 9178192928377/2904683112*a1^2 + 450488942858/1089256167*a1 - 550385323477/2904683112, 195233617/42117905124*a1^22 - 414868283/14039301708*a1^21 - 15796492285/84235810248*a1^20 + 86437170467/84235810248*a1^19 + 135808599155/42117905124*a1^18 - 1277406335507/84235810248*a1^17 - 2585591022709/84235810248*a1^16 + 10490165145163/84235810248*a1^15 + 256148401301/1452341556*a1^14 - 6555531117833/10529476281*a1^13 - 2189147016799/3509825427*a1^12 + 164502933796967/84235810248*a1^11 + 36917895584197/28078603416*a1^10 - 40262902255258/10529476281*a1^9 - 30931084418797/21058952562*a1^8 + 21094288477639/4679767236*a1^7 + 22239202918745/42117905124*a1^6 - 248588646677557/84235810248*a1^5 + 28578818562373/84235810248*a1^4 + 74722840056937/84235810248*a1^3 - 2281389091951/9359534472*a1^2 - 1034343318067/14039301708*a1 + 227399339381/9359534472)"	"x^23 - 38*x^21 + x^20 + 623*x^19 - 31*x^18 - 5771*x^17 + 398*x^16 + 33229*x^15 - 2753*x^14 - 123306*x^13 + 11230*x^12 + 296022*x^11 - 28009*x^10 - 450008*x^9 + 43215*x^8 + 412760*x^7 - 40559*x^6 - 210040*x^5 + 21311*x^4 + 50781*x^3 - 5664*x^2 - 3789*x + 621"
"1347a1"	1347	449	7	6.86E+048	"(a1, 3587401463/505414861488*a1^22 - 7650779429/336943240992*a1^21 - 150864645115/505414861488*a1^20 + 825392841079/1010829722976*a1^19 + 5450047860893/1010829722976*a1^18 - 6344315242307/505414861488*a1^17 - 27696702887935/505414861488*a1^16 + 108892865144615/1010829722976*a1^15 + 6012670597195/17428098672*a1^14 - 71421083468347/126353715372*a1^13 - 470356381031857/336943240992*a1^12 + 943155604067327/505414861488*a1^11 + 1228712346186743/336943240992*a1^10 - 1940384255679473/505414861488*a1^9 - 3041227590875047/505414861488*a1^8 + 43884038119555/9359534472*a1^7 + 6017749368007493/1010829722976*a1^6 - 1532894924053417/505414861488*a1^5 - 809680458782215/252707430744*a1^4 + 194797323522557/252707430744*a1^3 + 86827452979241/112314413664*a1^2 - 1239867085561/336943240992*a1 - 4509261066899/112314413664, 36207620017/1516244584464*a1^22 - 392715416/31588428843*a1^21 - 347942083499/379061146116*a1^20 + 326631794837/758122292232*a1^19 + 11567268044365/758122292232*a1^18 - 9606455528161/1516244584464*a1^17 - 108957607448593/758122292232*a1^16 + 78030276152777/1516244584464*a1^15 + 2760254289026/3267768501*a1^14 - 381574682954333/1516244584464*a1^13 - 812551049946659/252707430744*a1^12 + 286698557455579/379061146116*a1^11 + 4027851952874915/505414861488*a1^10 - 1032782020658657/758122292232*a1^9 - 9557529760524427/758122292232*a1^8 + 75413531184863/56157206832*a1^7 + 9196221796045171/758122292232*a1^6 - 791176870326971/1516244584464*a1^5 - 9824972033892583/1516244584464*a1^4 - 24143673588209/189530573058*a1^3 + 133443099270145/84235810248*a1^2 + 55513767426557/505414861488*a1 - 15548291459519/168471620496, -3203239213/379061146116*a1^22 - 595819192/31588428843*a1^21 + 131419749017/379061146116*a1^20 + 135495968281/189530573058*a1^19 - 578128330394/94765286529*a1^18 - 2208746478799/189530573058*a1^17 + 11406429012787/189530573058*a1^16 + 10118781621100/94765286529*a1^15 - 4772077428473/13071074004*a1^14 - 57120718814416/94765286529*a1^13 + 177572889554965/126353715372*a1^12 + 204603006231941/94765286529*a1^11 - 108026982272480/31588428843*a1^10 - 1843832442646961/379061146116*a1^9 + 1928985934508705/379061146116*a1^8 + 46197173442761/7019650854*a1^7 - 1647721213925357/379061146116*a1^6 - 1835788779751429/379061146116*a1^5 + 369514164098459/189530573058*a1^4 + 151311038776075/94765286529*a1^3 - 17053794357965/42117905124*a1^2 - 4474501036763/31588428843*a1 + 1456347043919/42117905124, 1316367895/13071074004*a1^22 + 143938909/4357024668*a1^21 - 98901947617/26142148008*a1^20 - 31767174607/26142148008*a1^19 + 800451361073/13071074004*a1^18 + 504571904809/26142148008*a1^17 - 14614387602187/26142148008*a1^16 - 4536403667465/26142148008*a1^15 + 10335990602869/3267768501*a1^14 + 12686579651077/13071074004*a1^13 - 50010652113031/4357024668*a1^12 - 91081664277415/26142148008*a1^11 + 232891347633433/8714049336*a1^10 + 104039493898811/13071074004*a1^9 - 507807968945921/13071074004*a1^8 - 1338455500426/121028463*a1^7 + 217470996651883/6535537002*a1^6 + 223508416742801/26142148008*a1^5 - 398585214435515/26142148008*a1^4 - 83332756026185/26142148008*a1^3 + 9178192928377/2904683112*a1^2 + 450488942858/1089256167*a1 - 550385323477/2904683112, 195233617/42117905124*a1^22 - 414868283/14039301708*a1^21 - 15796492285/84235810248*a1^20 + 86437170467/84235810248*a1^19 + 135808599155/42117905124*a1^18 - 1277406335507/84235810248*a1^17 - 2585591022709/84235810248*a1^16 + 10490165145163/84235810248*a1^15 + 256148401301/1452341556*a1^14 - 6555531117833/10529476281*a1^13 - 2189147016799/3509825427*a1^12 + 164502933796967/84235810248*a1^11 + 36917895584197/28078603416*a1^10 - 40262902255258/10529476281*a1^9 - 30931084418797/21058952562*a1^8 + 21094288477639/4679767236*a1^7 + 22239202918745/42117905124*a1^6 - 248588646677557/84235810248*a1^5 + 28578818562373/84235810248*a1^4 + 74722840056937/84235810248*a1^3 - 2281389091951/9359534472*a1^2 - 1034343318067/14039301708*a1 + 227399339381/9359534472)"	"x^23 - 38*x^21 + x^20 + 623*x^19 - 31*x^18 - 5771*x^17 + 398*x^16 + 33229*x^15 - 2753*x^14 - 123306*x^13 + 11230*x^12 + 296022*x^11 - 28009*x^10 - 450008*x^9 + 43215*x^8 + 412760*x^7 - 40559*x^6 - 210040*x^5 + 21311*x^4 + 50781*x^3 - 5664*x^2 - 3789*x + 621"
"4939a1"	4939	449	7	1.43E+021	"(a0, 1367/581*a0^13 + 2544/581*a0^12 - 21440/581*a0^11 - 35460/581*a0^10 + 130273/581*a0^9 + 25269/83*a0^8 - 397316/581*a0^7 - 387181/581*a0^6 + 91749/83*a0^5 + 359615/581*a0^4 - 504323/581*a0^3 - 105389/581*a0^2 + 145130/581*a0 - 6416/581, -689/581*a0^13 - 1037/581*a0^12 + 11692/581*a0^11 + 15082/581*a0^10 - 77477/581*a0^9 - 11333/83*a0^8 + 255690/581*a0^7 + 183819/581*a0^6 - 62325/83*a0^5 - 177694/581*a0^4 + 352434/581*a0^3 + 49678/581*a0^2 - 102958/581*a0 + 5809/581, 291/581*a0^13 + 1035/581*a0^12 - 3099/581*a0^11 - 13492/581*a0^10 + 8490/581*a0^9 + 8691/83*a0^8 + 3319/581*a0^7 - 115074/581*a0^6 - 4771/83*a0^5 + 87935/581*a0^4 + 28887/581*a0^3 - 19559/581*a0^2 - 5371/581*a0 - 1821/581, -1275/581*a0^13 - 2672/581*a0^12 + 18861/581*a0^11 + 36126/581*a0^10 - 106601/581*a0^9 - 24622/83*a0^8 + 302097/581*a0^7 + 354412/581*a0^6 - 66075/83*a0^5 - 303487/581*a0^4 + 350578/581*a0^3 + 81426/581*a0^2 - 98052/581*a0 + 3684/581, -1506/581*a0^13 - 3260/581*a0^12 + 21920/581*a0^11 + 44015/581*a0^10 - 121175/581*a0^9 - 29968/83*a0^8 + 335676/581*a0^7 + 432049/581*a0^6 - 72910/83*a0^5 - 373914/581*a0^4 + 397996/581*a0^3 + 102307/581*a0^2 - 118436/581*a0 + 5441/581)"	"x^14 + 3*x^13 - 13*x^12 - 42*x^11 + 59*x^10 + 214*x^9 - 117*x^8 - 503*x^7 + 109*x^6 + 576*x^5 - 50*x^4 - 309*x^3 + 14*x^2 + 62*x - 3"
"None found"	"none"	449	7	1.43E+021	"(a0, 1367/581*a0^13 + 2544/581*a0^12 - 21440/581*a0^11 - 35460/581*a0^10 + 130273/581*a0^9 + 25269/83*a0^8 - 397316/581*a0^7 - 387181/581*a0^6 + 91749/83*a0^5 + 359615/581*a0^4 - 504323/581*a0^3 - 105389/581*a0^2 + 145130/581*a0 - 6416/581, -689/581*a0^13 - 1037/581*a0^12 + 11692/581*a0^11 + 15082/581*a0^10 - 77477/581*a0^9 - 11333/83*a0^8 + 255690/581*a0^7 + 183819/581*a0^6 - 62325/83*a0^5 - 177694/581*a0^4 + 352434/581*a0^3 + 49678/581*a0^2 - 102958/581*a0 + 5809/581, 291/581*a0^13 + 1035/581*a0^12 - 3099/581*a0^11 - 13492/581*a0^10 + 8490/581*a0^9 + 8691/83*a0^8 + 3319/581*a0^7 - 115074/581*a0^6 - 4771/83*a0^5 + 87935/581*a0^4 + 28887/581*a0^3 - 19559/581*a0^2 - 5371/581*a0 - 1821/581, -1275/581*a0^13 - 2672/581*a0^12 + 18861/581*a0^11 + 36126/581*a0^10 - 106601/581*a0^9 - 24622/83*a0^8 + 302097/581*a0^7 + 354412/581*a0^6 - 66075/83*a0^5 - 303487/581*a0^4 + 350578/581*a0^3 + 81426/581*a0^2 - 98052/581*a0 + 3684/581, -1506/581*a0^13 - 3260/581*a0^12 + 21920/581*a0^11 + 44015/581*a0^10 - 121175/581*a0^9 - 29968/83*a0^8 + 335676/581*a0^7 + 432049/581*a0^6 - 72910/83*a0^5 - 373914/581*a0^4 + 397996/581*a0^3 + 102307/581*a0^2 - 118436/581*a0 + 5441/581)"	"x^14 + 3*x^13 - 13*x^12 - 42*x^11 + 59*x^10 + 214*x^9 - 117*x^8 - 503*x^7 + 109*x^6 + 576*x^5 - 50*x^4 - 309*x^3 + 14*x^2 + 62*x - 3"
"26b1"	26	451	7	4.80E+015	"(a3, 7/2*a3^9 - 12*a3^8 - 28*a3^7 + 117*a3^6 + 89/2*a3^5 - 685/2*a3^4 + 54*a3^3 + 605/2*a3^2 - 74*a3 - 44, 1/4*a3^9 - a3^8 - 3/2*a3^7 + 19/2*a3^6 - 7/4*a3^5 - 105/4*a3^4 + 35/2*a3^3 + 81/4*a3^2 - 27/2*a3 - 2, 5/2*a3^9 - 17/2*a3^8 - 20*a3^7 + 83*a3^6 + 63/2*a3^5 - 244*a3^4 + 79/2*a3^3 + 437/2*a3^2 - 105/2*a3 - 33, 1, 5/2*a3^9 - 8*a3^8 - 21*a3^7 + 77*a3^6 + 81/2*a3^5 - 439/2*a3^4 + 18*a3^3 + 365/2*a3^2 - 40*a3 - 23)"	"x^10 - 4*x^9 - 6*x^8 + 38*x^7 - 7*x^6 - 105*x^5 + 74*x^4 + 77*x^3 - 74*x^2 + 8"
"1356a1"	1356	452	7	68931919168	"(0, a1, a1^6 - 2*a1^5 - 13*a1^4 + 16*a1^3 + 52*a1^2 - 22*a1 - 44, -3*a1^6 + 5*a1^5 + 44*a1^4 - 46*a1^3 - 188*a1^2 + 82*a1 + 156, 4*a1^6 - 7*a1^5 - 58*a1^4 + 64*a1^3 + 246*a1^2 - 112*a1 - 200, -2*a1^6 + 4*a1^5 + 27*a1^4 - 34*a1^3 - 111*a1^2 + 52*a1 + 96)"	"x^7 - 3*x^6 - 12*x^5 + 33*x^4 + 40*x^3 - 98*x^2 - 16*x + 58"
"2265a1"	2265	453	7	49	"(a4, -1, -2*a4^2 - a4 + 2, 2*a4^2 + 2*a4 - 2, -a4^2 - 3*a4 + 1, -2*a4 - 2)"	"x^3 + x^2 - 2*x - 1"
"None found"	"none"	453	7	1190005	"(a5, -1, -a5^4 - a5^3 + 6*a5^2 + 2*a5 - 6, a5^4 + a5^3 - 7*a5^2 - 4*a5 + 7, a5^4 - 7*a5^2 + 2*a5 + 3, -a5^4 + a5^3 + 9*a5^2 - 6*a5 - 11)"	"x^5 + 3*x^4 - 6*x^3 - 18*x^2 + 8*x + 19"
"1362d1"	1362	454	7	6095165776	"(1, -1/2*a3 + 1/2, -1/256*a3^6 - 1/128*a3^5 + 61/256*a3^4 + 37/64*a3^3 - 663/256*a3^2 - 441/128*a3 + 1595/256, -3/128*a3^6 + 1/32*a3^5 + 181/128*a3^4 - 7/16*a3^3 - 2593/128*a3^2 + 173/32*a3 + 9327/128, 1/32*a3^6 - 1/32*a3^5 - 31/16*a3^4 + 3/16*a3^3 + 909/32*a3^2 - 149/32*a3 - 100, 5/256*a3^6 - 1/128*a3^5 - 293/256*a3^4 - 43/64*a3^3 + 3579/256*a3^2 + 551/128*a3 - 10107/256)"	"x^7 + x^6 - 63*x^5 - 119*x^4 + 875*x^3 + 1627*x^2 - 3309*x - 6181"
"4994b1"	4994	454	7	2624	"(-1, a1 + 1, -a1^3 - 6*a1^2 - 8*a1 - 1, a1^3 + 6*a1^2 + 7*a1 - 1, a1^3 + 5*a1^2 + 4*a1 - 4, 3*a1^3 + 15*a1^2 + 13*a1 - 4)"	"x^4 + 6*x^3 + 9*x^2 + 2*x - 1"
"6810f1"	6810	454	7	2624	"(-1, a1 + 1, -a1^3 - 6*a1^2 - 8*a1 - 1, a1^3 + 6*a1^2 + 7*a1 - 1, a1^3 + 5*a1^2 + 4*a1 - 4, 3*a1^3 + 15*a1^2 + 13*a1 - 4)"	"x^4 + 6*x^3 + 9*x^2 + 2*x - 1"
"30418a1"	30418	454	7	6095165776	"(1, -1/2*a3 + 1/2, -1/256*a3^6 - 1/128*a3^5 + 61/256*a3^4 + 37/64*a3^3 - 663/256*a3^2 - 441/128*a3 + 1595/256, -3/128*a3^6 + 1/32*a3^5 + 181/128*a3^4 - 7/16*a3^3 - 2593/128*a3^2 + 173/32*a3 + 9327/128, 1/32*a3^6 - 1/32*a3^5 - 31/16*a3^4 + 3/16*a3^3 + 909/32*a3^2 - 149/32*a3 - 100, 5/256*a3^6 - 1/128*a3^5 - 293/256*a3^4 - 43/64*a3^3 + 3579/256*a3^2 + 551/128*a3 - 10107/256)"	"x^7 + x^6 - 63*x^5 - 119*x^4 + 875*x^3 + 1627*x^2 - 3309*x - 6181"
"None found"	"none"	454	7	6095165776	"(1, -1/2*a3 + 1/2, -1/256*a3^6 - 1/128*a3^5 + 61/256*a3^4 + 37/64*a3^3 - 663/256*a3^2 - 441/128*a3 + 1595/256, -3/128*a3^6 + 1/32*a3^5 + 181/128*a3^4 - 7/16*a3^3 - 2593/128*a3^2 + 173/32*a3 + 9327/128, 1/32*a3^6 - 1/32*a3^5 - 31/16*a3^4 + 3/16*a3^3 + 909/32*a3^2 - 149/32*a3 - 100, 5/256*a3^6 - 1/128*a3^5 - 293/256*a3^4 - 43/64*a3^3 + 3579/256*a3^2 + 551/128*a3 - 10107/256)"	"x^7 + x^6 - 63*x^5 - 119*x^4 + 875*x^3 + 1627*x^2 - 3309*x - 6181"
"910k1"	910	455	7	1957	"(a3, -a3^3 + 3*a3^2 - 2, 1, -1, -2*a3^3 + 2*a3^2 + 6*a3, -1)"	"x^4 - 3*x^3 - x^2 + 5*x + 1"
9.10E+003	910	455	7	45853772	"(a4, -a4^3 + a4^2 + 4*a4 - 2, 1, 1, -a4^5 + 2*a4^4 + 6*a4^3 - 10*a4^2 - 8*a4 + 9, 1)"	"x^6 - 3*x^5 - 6*x^4 + 20*x^3 + 6*x^2 - 31*x + 9"
"914a1"	914	457	7	5.65E+024	"(a1, -22/3*a1^14 - 176/3*a1^13 - 248/3*a1^12 + 1409/3*a1^11 + 4334/3*a1^10 - 488*a1^9 - 17000/3*a1^8 - 9601/3*a1^7 + 24824/3*a1^6 + 23065/3*a1^5 - 14540/3*a1^4 - 15932/3*a1^3 + 4537/3*a1^2 + 1170*a1 - 1043/3, -8/3*a1^14 - 79/3*a1^13 - 184/3*a1^12 + 502/3*a1^11 + 2524/3*a1^10 + 255*a1^9 - 9145/3*a1^8 - 9500/3*a1^7 + 12118/3*a1^6 + 18116/3*a1^5 - 5953/3*a1^4 - 11923/3*a1^3 + 1877/3*a1^2 + 878*a1 - 661/3, 5*a1^14 + 51*a1^13 + 123*a1^12 - 326*a1^11 - 1682*a1^10 - 488*a1^9 + 6221*a1^8 + 6214*a1^7 - 8724*a1^6 - 12108*a1^5 + 5002*a1^4 + 8277*a1^3 - 1832*a1^2 - 1925*a1 + 546, -7/3*a1^14 - 77/3*a1^13 - 206/3*a1^12 + 455/3*a1^11 + 2684/3*a1^10 + 373*a1^9 - 9638/3*a1^8 - 10615/3*a1^7 + 12791/3*a1^6 + 19645/3*a1^5 - 6359/3*a1^4 - 12755/3*a1^3 + 1999/3*a1^2 + 921*a1 - 680/3, 11*a1^14 + 85*a1^13 + 105*a1^12 - 706*a1^11 - 1967*a1^10 + 997*a1^9 + 7813*a1^8 + 3498*a1^7 - 11471*a1^6 - 9202*a1^5 + 6665*a1^4 + 6226*a1^3 - 1917*a1^2 - 1275*a1 + 375)"	"x^15 + 10*x^14 + 27*x^13 - 43*x^12 - 324*x^11 - 310*x^10 + 917*x^9 + 1910*x^8 - 330*x^7 - 3170*x^6 - 1281*x^5 + 1917*x^4 + 1110*x^3 - 506*x^2 - 232*x + 79"
